ZIP,DATE,TIME,TYPE
90723,2016-02-21,04:02:00,VEHICLE / BOATING LAWS
90723,2016-02-21,05:02:00,NARCOTICS
90723,2016-02-22,08:02:00,VEHICLE / BOATING LAWS
90723,2016-02-22,12:02:00,DRUNK DRIVING VEHICLE / BOAT
91770,2016-03-08,11:03:00,AGGRAVATED ASSAULT
90701,2016-02-29,07:02:00,NARCOTICS
90713,2016-03-02,11:03:00,NARCOTICS
90713,2016-03-19,03:03:00,MISDEMEANORS MISCELLANEOUS
90706,2016-03-20,08:03:00,ROBBERY
90660,2016-05-19,10:05:00,GRAND THEFT AUTO
90220,2016-05-11,12:05:00,GRAND THEFT AUTO
93535,2016-02-04,01:02:00,BURGLARY
91724,2016-07-07,03:07:00,VANDALISM
91724,2016-05-21,04:05:00,LARCENY THEFT
91608,2016-06-22,03:06:30,LARCENY THEFT
90022,2016-05-14,02:05:00,MISDEMEANORS MISCELLANEOUS
90712,2016-06-07,11:06:00,NARCOTICS
93536,2016-05-25,10:05:00,BURGLARY
90745,2016-05-31,02:05:00,LARCENY THEFT
90650,2016-05-31,10:05:00,BURGLARY
91001,2016-05-26,07:05:00,NARCOTICS
91350,2016-05-27,06:05:30,VANDALISM
91006,2016-05-28,12:05:00,VANDALISM
93534,2016-04-19,06:04:00,MISDEMEANORS MISCELLANEOUS
91744,2016-05-30,11:05:34,GRAND THEFT AUTO
90703,2016-04-16,10:04:00,BURGLARY
90274,2016-02-29,01:02:00,LARCENY THEFT
90022,2016-06-01,02:06:03,VANDALISM
90262,2016-05-25,07:05:00,VEHICLE / BOATING LAWS
90638,2016-06-10,06:06:00,LARCENY THEFT
90638,2016-06-11,11:06:00,AGGRAVATED ASSAULT
90650,2016-06-11,02:06:00,LARCENY THEFT
91355,2016-05-31,12:05:30,LARCENY THEFT
90023,2016-05-28,07:05:00,ROBBERY
90022,2016-05-17,06:05:00,VANDALISM
90712,2016-10-14,01:10:00,LARCENY THEFT
90001,2016-05-21,03:05:00,GRAND THEFT AUTO
91770,2016-05-07,03:05:00,BURGLARY
91744,2016-04-10,11:04:06,NARCOTICS
90706,2016-07-07,04:07:00,GRAND THEFT AUTO
90746,2016-05-29,04:05:00,VANDALISM
91384,2016-05-12,07:05:00,NON-AGGRAVATED ASSAULTS
90201,2016-05-17,11:05:09,VANDALISM
90012,2016-06-08,06:06:00,NON-AGGRAVATED ASSAULTS
90012,2016-06-09,04:06:00,NON-AGGRAVATED ASSAULTS
90265,2016-05-13,04:05:00,BURGLARY
90012,2016-05-31,04:05:06,NON-AGGRAVATED ASSAULTS
90012,2016-06-02,03:06:00,NON-AGGRAVATED ASSAULTS
90220,2016-06-08,05:06:37,NON-AGGRAVATED ASSAULTS
91780,2016-05-26,05:05:30,LARCENY THEFT
90262,2016-05-20,01:05:37,NON-AGGRAVATED ASSAULTS
90012,2016-06-08,02:06:00,NON-AGGRAVATED ASSAULTS
90262,2016-06-06,04:06:39,NON-AGGRAVATED ASSAULTS
90262,2016-06-03,06:06:06,NON-AGGRAVATED ASSAULTS
90022,2016-03-03,01:03:00,ROBBERY
91384,2016-04-13,12:04:00,NON-AGGRAVATED ASSAULTS
90270,2016-05-18,10:05:40,VANDALISM
90220,2016-07-14,03:07:00,LARCENY THEFT
90746,2016-05-28,09:05:00,LARCENY THEFT
91350,2016-05-21,04:05:00,VEHICLE / BOATING LAWS
90262,2016-05-22,01:05:00,NARCOTICS
90712,2016-06-01,09:06:00,NON-AGGRAVATED ASSAULTS
90712,2016-06-10,08:06:00,LARCENY THEFT
90716,2016-06-14,10:06:00,FELONIES MISCELLANEOUS
90703,2016-04-02,11:04:00,LARCENY THEFT
90706,2016-03-01,10:03:00,ROBBERY
90706,2016-06-20,05:06:00,LARCENY THEFT
91748,2016-08-19,04:08:00,SEX OFFENSES FELONIES
90001,2016-05-29,04:05:00,GRAND THEFT AUTO
90701,2016-09-23,05:09:00,BURGLARY
90001,2016-06-03,10:06:00,ARSON
91107,2016-05-13,12:05:00,FRAUD AND NSF CHECKS
90022,2016-05-21,03:05:25,FORGERY
90220,2016-06-07,03:06:00,ROBBERY
90040,2016-04-26,11:04:00,GRAND THEFT AUTO
91748,2016-07-08,11:07:30,GRAND THEFT AUTO
91301,2016-05-19,08:05:00,VANDALISM
91010,2016-07-01,06:07:00,FORGERY
90701,2016-08-01,12:08:00,VANDALISM
91010,2016-05-25,04:05:00,VEHICLE / BOATING LAWS
90059,2016-02-29,06:02:00,WEAPON LAWS
91775,2016-05-25,07:05:00,FRAUD AND NSF CHECKS
90723,2016-07-01,10:07:00,GRAND THEFT AUTO
91775,2016-05-24,01:05:00,VANDALISM
91744,2016-05-23,04:05:00,BURGLARY
90706,2016-07-04,03:07:00,GRAND THEFT AUTO
91780,2016-05-25,01:05:00,VANDALISM
91748,2016-05-24,02:05:30,BURGLARY
90745,2016-05-28,01:05:00,VEHICLE / BOATING LAWS
90660,2016-03-04,10:03:00,ROBBERY
91745,2016-05-25,02:05:30,BURGLARY
90703,2016-05-30,03:05:30,VEHICLE / BOATING LAWS
90712,2016-06-23,03:06:00,VANDALISM
90701,2016-06-19,12:06:00,BURGLARY
90650,2016-03-29,03:03:00,NON-AGGRAVATED ASSAULTS
91770,2016-05-09,08:05:00,LARCENY THEFT
90745,2016-05-29,11:05:30,BURGLARY
91770,2016-04-20,01:04:30,GRAND THEFT AUTO
90650,2016-06-22,12:06:00,VANDALISM
91744,2016-04-15,01:04:30,LARCENY THEFT
90069,2016-04-07,12:04:00,FRAUD AND NSF CHECKS
91733,2016-05-26,12:05:00,BURGLARY
91780,2016-05-27,07:05:00,LARCENY THEFT
91770,2016-05-07,06:05:30,LARCENY THEFT
91770,2016-05-12,06:05:00,LARCENY THEFT
90810,2016-05-24,09:05:00,VANDALISM
93591,2016-05-31,01:05:00,LARCENY THEFT
91744,2016-05-12,06:05:00,VEHICLE / BOATING LAWS
90660,2016-05-31,01:05:00,VANDALISM
90502,2016-05-31,12:05:00,LARCENY THEFT
91744,2016-04-07,10:04:00,VEHICLE / BOATING LAWS
90022,2016-05-31,02:05:07,NON-AGGRAVATED ASSAULTS
90022,2016-05-24,12:05:00,NON-AGGRAVATED ASSAULTS
90303,2016-06-30,02:06:00,BURGLARY
91770,2016-06-22,10:06:00,LARCENY THEFT
90706,2016-05-31,11:05:00,BURGLARY
90292,2016-05-30,12:05:00,LARCENY THEFT
90260,2016-05-15,05:05:00,GRAND THEFT AUTO
91744,2016-01-09,04:01:00,ARSON
90703,2016-05-26,02:05:00,VEHICLE / BOATING LAWS
90650,2016-05-26,11:05:30,FRAUD AND NSF CHECKS
90601,2016-04-09,12:04:00,AGGRAVATED ASSAULT
90022,2016-06-03,02:06:00,NARCOTICS
90638,2016-04-17,12:04:30,LARCENY THEFT
91001,2016-08-31,03:08:00,NARCOTICS
90270,2016-09-17,07:09:00,NON-AGGRAVATED ASSAULTS
90022,2016-06-02,11:06:17,LARCENY THEFT
90745,2016-04-13,10:04:00,FRAUD AND NSF CHECKS
90059,2016-04-28,04:04:00,WEAPON LAWS
90262,2016-03-17,04:03:00,NON-AGGRAVATED ASSAULTS
90262,2016-06-04,06:06:00,VANDALISM
93536,2016-05-21,11:05:30,FRAUD AND NSF CHECKS
90746,2016-05-07,03:05:30,LARCENY THEFT
90222,2016-04-04,01:04:00,RECEIVING STOLEN PROPERTY
90604,2016-03-02,06:03:00,NARCOTICS
90638,2016-03-25,03:03:00,NARCOTICS
90638,2016-03-16,03:03:00,NARCOTICS
90638,2016-05-29,11:05:30,LARCENY THEFT
90008,2016-05-28,12:05:00,LARCENY THEFT
90723,2016-05-30,02:05:30,LARCENY THEFT
90638,2016-03-23,04:03:00,DRUNK DRIVING VEHICLE / BOAT
90638,2016-02-29,02:02:00,NARCOTICS
90706,2016-06-26,12:06:00,GRAND THEFT AUTO
90723,2016-05-29,01:05:00,LARCENY THEFT
90012,2016-01-21,07:01:00,NON-AGGRAVATED ASSAULTS
91770,2016-05-25,12:05:30,LARCENY THEFT
90056,2016-06-01,02:06:30,LARCENY THEFT
90713,2016-05-29,03:05:00,LARCENY THEFT
91702,2016-05-29,11:05:00,LARCENY THEFT
91780,2016-05-17,02:05:00,LARCENY THEFT
90022,2016-05-31,06:05:24,GRAND THEFT AUTO
91006,2016-05-02,03:05:00,GRAND THEFT AUTO
90638,2016-05-22,10:05:00,VANDALISM
91411,2016-05-13,11:05:00,LARCENY THEFT
90274,2016-08-05,01:08:00,FRAUD AND NSF CHECKS
91770,2016-06-12,09:06:00,LARCENY THEFT
91722,2016-05-28,03:05:00,LARCENY THEFT
91745,2016-07-27,12:07:00,FRAUD AND NSF CHECKS
91387,2016-07-21,01:07:00,VANDALISM
90723,2016-03-12,08:03:00,VEHICLE / BOATING LAWS
90715,2016-03-12,12:03:00,VANDALISM
91789,2016-06-18,06:06:00,LARCENY THEFT
90723,2016-03-12,12:03:00,VAGRANCY
93510,2016-05-29,11:05:00,BURGLARY
90723,2016-03-12,07:03:00,DRUNK DRIVING VEHICLE / BOAT
93543,2016-05-30,10:05:00,VANDALISM
90723,2016-03-13,12:03:00,NARCOTICS
91775,2016-05-30,12:05:00,LARCENY THEFT
90650,2016-06-01,05:06:00,BURGLARY
90650,2016-05-28,01:05:00,LARCENY THEFT
91773,2016-06-01,03:06:00,LARCENY THEFT
91001,2016-05-31,12:05:00,LARCENY THEFT
90262,2016-05-20,11:05:30,LARCENY THEFT
90270,2016-05-29,06:05:00,LARCENY THEFT
90703,2016-03-10,11:03:00,FRAUD AND NSF CHECKS
91355,2016-04-22,05:04:00,LARCENY THEFT
90222,2016-03-30,11:03:30,BURGLARY
91006,2016-08-04,10:08:00,LARCENY THEFT
90703,2016-08-08,02:08:00,FRAUD AND NSF CHECKS
93534,2016-05-25,12:05:00,LARCENY THEFT
91301,2016-05-31,02:05:00,DISORDERLY CONDUCT
93534,2016-05-24,08:05:00,LARCENY THEFT
90660,2016-05-11,03:05:00,BURGLARY
91744,2016-04-24,10:04:59,MISDEMEANORS MISCELLANEOUS
91302,2016-01-13,07:01:00,FRAUD AND NSF CHECKS
91744,2016-04-24,07:04:48,VEHICLE / BOATING LAWS
91744,2016-05-09,04:05:00,LARCENY THEFT
90640,2016-08-18,05:08:00,LARCENY THEFT
91001,2016-09-27,10:09:00,BURGLARY
90292,2016-06-07,09:06:00,FEDERAL OFFENSES WITH MONEY
90660,2016-06-18,04:06:00,ROBBERY
90731,2016-06-01,07:06:30,VANDALISM
91355,2016-05-30,12:05:00,LARCENY THEFT
91355,2016-05-23,09:05:00,LARCENY THEFT
90502,2016-06-25,05:06:30,LARCENY THEFT
91770,2016-05-25,02:05:00,GRAND THEFT AUTO
90220,2016-06-22,01:06:00,LARCENY THEFT
91387,2016-06-01,01:06:00,LARCENY THEFT
91702,2016-03-09,01:03:00,NARCOTICS
91722,2016-03-09,07:03:00,NARCOTICS
91702,2016-03-10,02:03:00,NARCOTICS
91702,2016-03-12,06:03:00,NARCOTICS
90650,2016-05-27,05:05:00,LARCENY THEFT
90650,2016-05-27,05:05:00,LARCENY THEFT
91773,2016-05-23,10:05:30,FORGERY
91780,2016-05-26,06:05:00,MISDEMEANORS MISCELLANEOUS
91773,2016-05-30,01:05:00,GRAND THEFT AUTO
91773,2016-05-22,01:05:00,LARCENY THEFT
90063,2016-06-03,08:06:00,VEHICLE / BOATING LAWS
91748,2016-06-06,10:06:00,VANDALISM
90040,2016-03-09,01:03:00,AGGRAVATED ASSAULT
91773,2016-07-24,12:07:00,NARCOTICS
90605,2016-06-05,09:06:00,VANDALISM
90650,2016-04-21,04:04:30,LARCENY THEFT
90650,2016-05-28,02:05:00,LARCENY THEFT
91702,2016-03-29,07:03:00,VEHICLE / BOATING LAWS
91351,2016-03-04,06:03:00,NARCOTICS
90745,2016-03-10,12:03:00,LARCENY THEFT
93535,2016-05-27,03:05:30,LARCENY THEFT
90746,2016-04-14,07:04:00,SEX OFFENSES FELONIES
90723,2016-07-03,12:07:00,VANDALISM
90745,2016-05-22,11:05:22,LARCENY THEFT
91010,2016-07-05,06:07:00,VANDALISM
90713,2016-06-26,03:06:00,LARCENY THEFT
91773,2016-05-01,12:05:00,FRAUD AND NSF CHECKS
91351,2016-04-13,10:04:00,VEHICLE / BOATING LAWS
91733,2016-06-12,09:06:00,WEAPON LAWS
90265,2016-06-21,04:06:30,LARCENY THEFT
93550,2016-07-01,11:07:00,WEAPON LAWS
91301,2016-06-26,01:06:00,FRAUD AND NSF CHECKS
93550,2016-07-06,07:07:00,ROBBERY
93534,2016-05-27,08:05:00,LARCENY THEFT
93550,2016-06-11,02:06:00,NON-AGGRAVATED ASSAULTS
90262,2016-05-26,01:05:00,LARCENY THEFT
91381,2016-06-07,01:06:48,LARCENY THEFT
91789,2016-05-27,05:05:00,VEHICLE / BOATING LAWS
90723,2016-05-26,01:05:00,GRAND THEFT AUTO
91001,2016-05-04,12:05:00,FORGERY
90262,2016-04-12,04:04:00,SEX OFFENSES MISDEMEANORS
91770,2016-05-21,05:05:00,LARCENY THEFT
91780,2016-05-04,09:05:00,LARCENY THEFT
90650,2016-02-18,02:02:00,FELONIES MISCELLANEOUS
90701,2016-04-28,03:04:00,ROBBERY
90035,2016-05-23,09:05:00,VANDALISM
90650,2016-02-18,05:02:00,NON-AGGRAVATED ASSAULTS
91321,2016-05-21,04:05:00,VEHICLE / BOATING LAWS
93536,2016-05-30,01:05:00,VEHICLE / BOATING LAWS
90650,2016-02-03,12:02:00,FRAUD AND NSF CHECKS
90650,2016-03-11,02:03:00,FRAUD AND NSF CHECKS
90650,2016-03-23,02:03:00,LARCENY THEFT
90008,2016-06-09,11:06:00,VANDALISM
90262,2016-06-06,05:06:00,GRAND THEFT AUTO
91010,2016-07-02,07:07:00,ROBBERY
90650,2016-04-06,09:04:00,LARCENY THEFT
90638,2016-04-08,11:04:00,FELONIES MISCELLANEOUS
90605,2016-04-10,04:04:00,NON-AGGRAVATED ASSAULTS
90059,2016-03-16,03:03:27,AGGRAVATED ASSAULT
93534,2016-04-24,12:04:00,LARCENY THEFT
93534,2016-05-29,09:05:00,LARCENY THEFT
93534,2016-06-28,06:06:00,LARCENY THEFT
90638,2016-05-01,12:05:00,AGGRAVATED ASSAULT
93535,2016-04-13,08:04:00,WEAPON LAWS
90717,2016-05-31,05:05:00,VEHICLE / BOATING LAWS
90201,2016-04-07,12:04:27,NON-AGGRAVATED ASSAULTS
91770,2016-07-18,05:07:00,NARCOTICS
90270,2016-02-26,09:02:00,LARCENY THEFT
90605,2016-05-01,08:05:00,LARCENY THEFT
90605,2016-05-02,02:05:30,LARCENY THEFT
90745,2016-06-18,12:06:00,NARCOTICS
90304,2016-04-03,02:04:00,ROBBERY
91384,2016-03-28,01:03:00,NON-AGGRAVATED ASSAULTS
91744,2016-11-12,11:11:00,NON-AGGRAVATED ASSAULTS
90033,2016-12-04,03:12:00,LARCENY THEFT
91746,2016-10-31,02:10:00,GRAND THEFT AUTO
93535,2016-05-07,03:05:00,LARCENY THEFT
90220,2016-05-24,12:05:00,LARCENY THEFT
90012,2016-01-11,04:01:00,NON-AGGRAVATED ASSAULTS
90012,2016-04-22,09:04:19,NON-AGGRAVATED ASSAULTS
90221,2016-05-29,11:05:00,LARCENY THEFT
90012,2016-02-23,05:02:00,NON-AGGRAVATED ASSAULTS
93550,2016-05-22,12:05:00,GRAND THEFT AUTO
90012,2016-04-12,08:04:00,NON-AGGRAVATED ASSAULTS
90222,2016-06-30,03:06:00,NARCOTICS
90012,2016-04-16,04:04:00,AGGRAVATED ASSAULT
90012,2016-04-08,08:04:00,NON-AGGRAVATED ASSAULTS
93535,2016-05-26,02:05:00,BURGLARY
90806,2016-06-01,03:06:00,LARCENY THEFT
90248,2016-05-29,12:05:00,LARCENY THEFT
90012,2016-05-10,08:05:27,NON-AGGRAVATED ASSAULTS
90502,2016-05-29,10:05:00,LARCENY THEFT
90061,2016-03-11,10:03:00,NON-AGGRAVATED ASSAULTS
91001,2016-05-15,07:05:30,BURGLARY
91744,2016-11-22,03:11:00,NARCOTICS
90806,2016-06-01,01:06:00,LARCENY THEFT
93551,2016-06-15,09:06:00,OFFENSES AGAINST FAMILY
90605,2016-05-06,01:05:00,LARCENY THEFT
91744,2016-11-24,03:11:00,NARCOTICS
93535,2016-06-01,02:06:30,LARCENY THEFT
90012,2016-04-21,05:04:00,NON-AGGRAVATED ASSAULTS
91765,2016-06-22,03:06:30,LARCENY THEFT
90650,2016-05-14,01:05:00,GRAND THEFT AUTO
90012,2016-04-26,06:04:06,FELONIES MISCELLANEOUS
90304,2016-06-11,03:06:00,VANDALISM
91001,2016-12-09,02:12:00,LARCENY THEFT
90260,2016-06-17,06:06:00,LARCENY THEFT
91745,2016-05-09,11:05:00,VEHICLE / BOATING LAWS
90304,2016-06-18,08:06:00,BURGLARY
90274,2016-06-15,12:06:00,FRAUD AND NSF CHECKS
90703,2016-01-25,03:01:00,FELONIES MISCELLANEOUS
90012,2016-05-12,10:05:00,WEAPON LAWS
91773,2016-06-02,12:06:00,BURGLARY
90056,2016-06-21,02:06:00,BURGLARY
90220,2016-06-01,09:06:00,GRAND THEFT AUTO
90660,2016-02-24,02:02:00,SEX OFFENSES FELONIES
90220,2016-06-22,05:06:00,ROBBERY
91381,2016-05-01,10:05:30,BURGLARY
90046,2016-05-30,06:05:00,BURGLARY
90660,2016-01-12,06:01:00,ROBBERY
90260,2016-02-01,07:02:00,ROBBERY
90660,2016-02-03,06:02:00,ROBBERY
90262,2016-02-08,06:02:00,ROBBERY
90712,2016-02-25,07:02:00,ROBBERY
90220,2016-04-01,10:04:00,ROBBERY
90022,2016-02-03,08:02:50,ROBBERY
91773,2016-05-25,05:05:00,NON-AGGRAVATED ASSAULTS
91773,2016-06-02,02:06:30,BURGLARY
90660,2016-01-29,09:01:00,LARCENY THEFT
91702,2016-04-05,02:04:00,DRUNK / ALCOHOL / DRUGS
91384,2016-05-14,05:05:00,VANDALISM
90746,2016-05-17,10:05:00,LARCENY THEFT
90660,2016-04-08,06:04:00,GRAND THEFT AUTO
90701,2016-02-16,01:02:00,VEHICLE / BOATING LAWS
90012,2016-01-20,02:01:00,AGGRAVATED ASSAULT
90660,2016-05-06,11:05:00,LARCENY THEFT
90660,2016-02-06,05:02:00,BURGLARY
93535,2016-07-01,04:07:00,MISDEMEANORS MISCELLANEOUS
91001,2016-05-27,01:05:00,LARCENY THEFT
90044,2016-06-06,03:06:00,ROBBERY
90660,2016-05-15,02:05:00,NON-AGGRAVATED ASSAULTS
90660,2016-05-03,02:05:00,BURGLARY
90745,2016-05-09,02:05:00,VANDALISM
93534,2016-05-26,10:05:00,NON-AGGRAVATED ASSAULTS
90606,2016-04-03,12:04:00,BURGLARY
90604,2016-05-02,10:05:10,NON-AGGRAVATED ASSAULTS
91384,2016-05-02,01:05:00,NON-AGGRAVATED ASSAULTS
91384,2016-01-26,07:01:00,NON-AGGRAVATED ASSAULTS
90022,2016-05-30,09:05:01,NARCOTICS
90275,2016-05-25,11:05:00,LARCENY THEFT
90270,2016-06-16,03:06:00,LARCENY THEFT
90038,2016-05-30,05:05:00,LARCENY THEFT
90650,2016-02-01,05:02:00,AGGRAVATED ASSAULT
90650,2016-02-01,11:02:00,AGGRAVATED ASSAULT
90650,2016-02-02,11:02:30,VANDALISM
90650,2016-02-03,05:02:00,LARCENY THEFT
91214,2016-06-19,02:06:00,BURGLARY
93536,2016-05-30,05:05:00,NON-AGGRAVATED ASSAULTS
90058,2016-05-16,01:05:00,BURGLARY
90660,2016-05-09,10:05:00,BURGLARY
90221,2016-01-02,07:01:00,LARCENY THEFT
90001,2016-05-16,03:05:00,BURGLARY
90022,2016-03-03,11:03:45,NARCOTICS
90703,2016-01-05,01:01:00,DRUNK DRIVING VEHICLE / BOAT
91746,2016-04-30,11:04:00,BURGLARY
90262,2016-05-16,03:05:00,MISDEMEANORS MISCELLANEOUS
90220,2016-06-01,04:06:00,ROBBERY
90712,2016-06-18,12:06:00,LARCENY THEFT
90043,2016-04-04,10:04:00,FRAUD AND NSF CHECKS
91011,2016-01-24,12:01:00,VEHICLE / BOATING LAWS
91741,2016-03-31,12:03:00,FRAUD AND NSF CHECKS
91302,2016-03-15,12:03:00,FRAUD AND NSF CHECKS
90044,2016-06-01,03:06:00,VANDALISM
91011,2016-02-17,06:02:00,VEHICLE / BOATING LAWS
91011,2016-01-27,08:01:00,VEHICLE / BOATING LAWS
93552,2016-01-05,11:01:00,FORGERY
93550,2016-08-25,09:08:00,GRAND THEFT AUTO
91387,2016-04-24,06:04:00,NON-AGGRAVATED ASSAULTS
90650,2016-05-25,08:05:00,VEHICLE / BOATING LAWS
93550,2016-04-05,02:04:00,ROBBERY
91355,2016-05-25,04:05:00,LARCENY THEFT
91744,2016-05-24,09:05:00,SEX OFFENSES FELONIES
90660,2016-10-07,01:10:00,MISDEMEANORS MISCELLANEOUS
90007,2016-06-14,08:06:00,NON-AGGRAVATED ASSAULTS
93550,2016-08-28,11:08:00,GRAND THEFT AUTO
91301,2016-05-26,04:05:00,BURGLARY
90638,2016-02-02,12:02:00,NARCOTICS
90745,2016-06-01,07:06:00,VEHICLE / BOATING LAWS
93536,2016-06-09,08:06:00,AGGRAVATED ASSAULT
90022,2016-05-25,05:05:00,AGGRAVATED ASSAULT
91387,2016-03-31,06:03:00,NON-AGGRAVATED ASSAULTS
91342,2016-05-23,06:05:00,LARCENY THEFT
90002,2016-01-18,09:01:00,AGGRAVATED ASSAULT
90012,2016-05-17,09:05:13,NARCOTICS
91744,2016-03-20,08:03:00,AGGRAVATED ASSAULT
90012,2016-05-19,12:05:24,VANDALISM
90040,2016-04-08,11:04:00,LARCENY THEFT
90650,2016-05-15,07:05:00,DRUNK DRIVING VEHICLE / BOAT
91744,2016-06-13,01:06:49,NARCOTICS
91770,2016-08-16,02:08:00,AGGRAVATED ASSAULT
90745,2016-08-13,10:08:00,DRUNK / ALCOHOL / DRUGS
91789,2016-06-10,05:06:00,NARCOTICS
90040,2016-05-10,06:05:30,BURGLARY
90502,2016-06-01,02:06:00,LARCENY THEFT
91384,2016-05-21,06:05:00,VANDALISM
90650,2016-05-17,04:05:00,VEHICLE / BOATING LAWS
91776,2016-03-31,08:03:00,LARCENY THEFT
90057,2016-07-23,05:07:00,AGGRAVATED ASSAULT
90047,2016-05-27,06:05:48,VANDALISM
91010,2016-04-21,08:04:00,VANDALISM
91744,2016-05-13,09:05:00,LARCENY THEFT
90012,2016-05-21,06:05:09,WEAPON LAWS
90220,2016-04-28,06:04:00,SEX OFFENSES MISDEMEANORS
90033,2016-05-28,04:05:00,VANDALISM
90002,2016-05-21,12:05:00,BURGLARY
90262,2016-01-17,12:01:00,VEHICLE / BOATING LAWS
90650,2016-02-04,09:02:00,NARCOTICS
90650,2016-02-05,02:02:00,FELONIES MISCELLANEOUS
90650,2016-02-08,11:02:00,SEX OFFENSES MISDEMEANORS
91381,2016-07-25,12:07:00,LARCENY THEFT
90059,2016-05-21,03:05:00,BURGLARY
90262,2016-02-16,08:02:20,VEHICLE / BOATING LAWS
91744,2016-05-27,01:05:00,BURGLARY
90712,2016-07-16,02:07:30,VANDALISM
90703,2016-07-20,07:07:00,VEHICLE / BOATING LAWS
90262,2016-07-10,03:07:00,ROBBERY
90059,2016-05-31,02:05:00,LARCENY THEFT
91351,2016-05-04,01:05:00,WEAPON LAWS
90222,2016-06-16,09:06:00,NON-AGGRAVATED ASSAULTS
90716,2016-04-01,03:04:00,VANDALISM
90262,2016-05-21,11:05:00,BURGLARY
93550,2016-05-01,06:05:30,OFFENSES AGAINST FAMILY
90220,2016-06-01,11:06:00,LARCENY THEFT
90706,2016-07-07,08:07:00,GRAND THEFT AUTO
90262,2016-05-21,11:05:00,BURGLARY
91010,2016-05-22,01:05:00,LIQUOR LAWS
90047,2016-02-27,08:02:00,FRAUD AND NSF CHECKS
90262,2016-05-22,03:05:00,LARCENY THEFT
90706,2016-06-21,03:06:00,BURGLARY
90262,2016-05-22,03:05:00,LARCENY THEFT
90222,2016-05-23,02:05:30,BURGLARY
90001,2016-05-24,01:05:00,BURGLARY
91302,2016-05-25,06:05:00,NON-AGGRAVATED ASSAULTS
93535,2016-06-22,07:06:00,LARCENY THEFT
90022,2016-09-30,05:09:00,ROBBERY
91350,2016-09-22,03:09:00,VEHICLE / BOATING LAWS
90023,2016-05-19,11:05:00,LARCENY THEFT
90723,2016-06-06,01:06:30,GRAND THEFT AUTO
90303,2016-03-26,10:03:00,NARCOTICS
90012,2016-06-12,01:06:00,NON-AGGRAVATED ASSAULTS
90012,2016-06-21,10:06:08,LIQUOR LAWS
90012,2016-07-01,04:07:02,LIQUOR LAWS
90706,2016-06-04,05:06:00,GRAND THEFT AUTO
91745,2016-04-22,05:04:00,GRAND THEFT AUTO
90606,2016-05-12,11:05:00,ROBBERY
90012,2016-06-29,08:06:15,WEAPON LAWS
90660,2016-04-22,04:04:00,LARCENY THEFT
91770,2016-05-27,03:05:00,GRAND THEFT AUTO
90701,2016-07-05,12:07:00,BURGLARY
90262,2016-07-07,08:07:00,VEHICLE / BOATING LAWS
90262,2016-07-11,08:07:00,VEHICLE / BOATING LAWS
91773,2016-05-29,12:05:00,LARCENY THEFT
90606,2016-06-01,12:06:00,LARCENY THEFT
90723,2016-06-09,12:06:00,VANDALISM
90069,2016-05-13,10:05:30,LARCENY THEFT
90069,2016-06-01,01:06:00,VANDALISM
91702,2016-06-01,10:06:00,NARCOTICS
90023,2016-03-31,05:03:00,WEAPON LAWS
90022,2016-02-21,12:02:52,AGGRAVATED ASSAULT
91766,2016-06-01,11:06:00,NON-AGGRAVATED ASSAULTS
90220,2016-03-05,08:03:00,AGGRAVATED ASSAULT
91765,2016-04-30,12:04:00,LARCENY THEFT
91748,2016-01-01,12:01:00,LARCENY THEFT
90043,2016-06-01,05:06:00,BURGLARY
91765,2016-05-29,12:05:00,LARCENY THEFT
91770,2016-05-09,07:05:00,BURGLARY
90301,2016-05-16,10:05:00,RECEIVING STOLEN PROPERTY
90706,2016-06-23,04:06:00,VANDALISM
91702,2016-04-15,03:04:30,BURGLARY
90723,2016-06-23,04:06:00,VANDALISM
91773,2016-04-11,02:04:00,VANDALISM
90220,2016-06-03,04:06:00,VANDALISM
91773,2016-04-10,01:04:30,VANDALISM
90712,2016-06-03,10:06:00,LARCENY THEFT
90067,2016-05-31,09:05:00,LARCENY THEFT
91770,2016-05-24,09:05:00,VANDALISM
91301,2016-06-05,11:06:00,FRAUD AND NSF CHECKS
90255,2016-06-20,04:06:00,WEAPON LAWS
91361,2016-05-23,12:05:00,LARCENY THEFT
90304,2016-06-06,07:06:00,VANDALISM
91733,2016-05-19,12:05:00,GRAND THEFT AUTO
91770,2016-05-16,07:05:30,GRAND THEFT AUTO
90604,2016-04-29,12:04:00,LARCENY THEFT
91733,2016-05-20,11:05:00,GRAND THEFT AUTO
90255,2016-05-24,08:05:00,NARCOTICS
90220,2016-07-19,05:07:00,NARCOTICS
91010,2016-05-20,10:05:00,LARCENY THEFT
90255,2016-06-05,12:06:00,NARCOTICS
90650,2016-05-30,03:05:00,VANDALISM
91702,2016-05-26,10:05:30,BURGLARY
90304,2016-04-30,03:04:00,GRAND THEFT AUTO
91773,2016-02-24,12:02:00,LARCENY THEFT
90001,2016-06-28,06:06:00,VEHICLE / BOATING LAWS
90002,2016-07-01,10:07:00,NARCOTICS
93550,2016-05-23,12:05:00,DISORDERLY CONDUCT
91770,2016-05-03,10:05:00,BURGLARY
90220,2016-09-08,08:09:30,LARCENY THEFT
90001,2016-07-03,08:07:00,MISDEMEANORS MISCELLANEOUS
90255,2016-05-31,04:05:00,GRAND THEFT AUTO
90007,2016-04-20,08:04:00,VEHICLE / BOATING LAWS
